time_limit,required_cpus,task_time
5,32,0
5,32,0
5,32,0
5,32,0
5,32,1.00000000325963
5,32,0
5,32,0
5,64,1.00000000325963
5,64,1.00000000325963
5,64,1.00000000325963
5,64,1.00000000325963
5,64,0
5,64,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
15,128,0
15,128,0
15,128,0
15,32,10.0000000011642
5,256,0.99999999278225
5,256,0.99999999278225
5,256,0
5,256,0
5,256,0
5,256,1.00000000325963
5,512,0
5,512,1.00000000325963
5,512,0
5,512,1.00000000325963
5,512,0
5,512,0.99999999278225
5,256,1.00000000325963
5,256,0
5,256,1.00000000325963
5,256,0
5,256,0
5,256,0
5,512,0.99999999278225
5,512,0
5,512,0
5,512,1.00000000325963
5,512,0
5,512,0
5,32,0
5,32,0
5,32,0
5,64,0.99999999278225
5,128,0.99999999278225
5,32,0
5,32,0
5,32,0
5,64,0.99999999278225
5,128,0
5,32,0
5,32,1.00000000325963
5,32,0
5,64,1.00000000325963
5,128,0
5,32,0
5,32,0
5,32,1.00000000325963
5,64,0
5,128,1.00000000325963
5,32,0
5,32,0.99999999278225
5,32,0
5,64,0.99999999278225
5,128,0
5,32,0
5,32,0
5,32,1.00000000325963
5,64,0
5,32,0
5,32,0
5,64,0
5,64,0
5,128,0
5,32,0
5,32,1.00000000325963
5,32,0
5,64,1.99999999604188
5,128,1.00000000325963
5,32,2.99999999930151
5,32,0
5,32,1.00000000325963
5,64,1.00000000325963
5,128,1.00000000325963
5,32,4.99999999534339
5,32,4.00000000256114
5,32,1.99999999604188
5,64,2.00000000651926
5,128,2.00000000651926
5,32,4.99999999534339
5,32,5.00000000582077
5,32,4.99999999534339
5,64,5.00000000582077
5,128,2.99999999930151
5,32,0
5,32,4.99999999534339
5,32,0
5,32,5.00000000582077
15,32,14.9999999965075
15,32,14.9999999965075
15,32,2.99999999930151
15,32,1.00000000325963
15,64,2.00000000651926
15,128,1.99999999604188
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0.99999999278225
5,128,0
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
1440,512,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,0.99999999278225
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,5.00000000582077
5,128,4.99999999534339
5,128,4.99999999534339
5,128,5.00000000582077
5,128,5.99999999860302
360,256,360
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
5,512,0
5,512,0
5,512,0.99999999278225
5,512,0
5,512,1.00000000325963
5,512,0
5,512,0
5,512,1.00000000325963
5,512,0
5,512,0
5,512,0
5,512,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0.99999999278225
3,512,0.99999999278225
3,512,0
3,512,0
3,512,1.00000000325963
3,512,0
3,512,0
3,512,1.00000000325963
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,1.00000000325963
3,512,0
3,512,0
3,512,0
3,512,0
5,512,0
5,512,0
3,512,0.99999999278225
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
3,512,0
5,512,0
5,512,0
10,256,0
5,512,0
10,256,1.00000000325963
5,512,0
10,256,0
5,512,0
10,256,0
5,512,4.99999999534339
10,256,10.0000000011642
5,512,4.99999999534339
10,256,10.0000000011642
5,512,4.99999999534339
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,4.99999999534339
10,256,10.0000000011642
10,256,10.0000000011642
5,512,4.99999999534339
10,256,10.0000000011642
5,512,4.99999999534339
10,256,9.99999999068677
5,512,5.00000000582077
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,5.00000000582077
10,256,10.0000000011642
5,512,2.00000000651926
10,256,10.0000000011642
10,256,9.99999999068677
10,256,10.0000000011642
1440,512,1440
10,256,10.0000000011642
10,256,10.0000000011642
1440,1024,2.00000000651926
10,256,10.0000000011642
10,256,9.99999999068677
15,32,15.0000000069849
10,256,10.0000000011642
10,256,10.0000000011642
10,256,10.0000000011642
10,256,10.0000000011642
10,256,10.0000000011642
10,256,8.99999999790452
5,32,4.99999999534339
15,32,15.0000000069849
15,32,0
15,32,0
360,256,360
360,256,360
1440,512,148.000000000466
720,256,9.0000000083819
720,256,122.999999992317
1440,512,1440
1140,512,1139.99999999651
720,256,720
360,256,360
360,256,360
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,1.00000000325963
360,256,204.000000004889
15,32,0
15,32,0
360,256,360
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
1440,1024,43.9999999967404
1440,512,1332.99999999697
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0.99999999278225
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
15,32,0
10,32,0
15,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
360,256,360
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.99999999604188
15,32,7.9999999946449
15,32,0
15,32,1.00000000325963
15,32,0
15,32,1.00000000325963
15,32,1.99999999604188
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,10.0000000011642
10,32,10.0000000011642
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,10.0000000011642
10,32,10.0000000011642
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,10.0000000011642
10,32,10.0000000011642
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,10.0000000011642
10,32,10.0000000011642
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
3,32,0
3,32,0
3,32,0.99999999278225
3,32,0
3,32,0
3,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
5,512,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0.99999999278225
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0
10,32,0.99999999278225
5,512,0.99999999278225
10,32,0
10,32,0.99999999278225
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
5,512,1.00000000325963
10,32,0
10,32,1.00000000325963
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
10,32,0
10,32,1.00000000325963
10,32,0
10,32,0
10,32,0
5,512,1.99999999604188
5,512,1.00000000325963
5,512,1.00000000325963
5,512,0
5,512,1.00000000325963
5,512,1.00000000325963
5,512,4.99999999534339
5,512,5.00000000582077
5,512,5.00000000582077
5,512,4.99999999534339
5,512,4.99999999534339
5,512,1.99999999604188
360,256,360
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
15,32,8.99999999790452
5,512,2.00000000651926
5,512,1.99999999604188
5,512,1.99999999604188
5,512,2.99999999930151
5,128,0
5,512,1.99999999604188
5,512,2.99999999930151
2,256,0.99999999278225
2,512,0
5,128,1.99999999604188
2,256,1.00000000325963
2,512,0
120,32,0.99999999278225
120,32,0
5,128,0
1,256,0
1,512,0
2,128,1.00000000325963
2,256,0
2,512,0
2,512,0
5,512,0
120,32,0
5,512,1.00000000325963
120,32,0
120,32,0
120,32,0
120,32,7.00000000186265
120,32,0
120,32,1.00000000325963
120,32,2.00000000651926
5,512,1.00000000325963
5,512,2.99999999930151
5,512,5.00000000582077
2,1024,1.00000000325963
120,32,0
5,512,4.99999999534339
2,1024,1.99999999604188
5,512,4.99999999534339
5,512,5.00000000582077
2,1024,2.00000000651926
5,512,1.99999999604188
5,512,1.00000000325963
1,1024,1.00000000325963
5,512,2.00000000651926
5,512,0
1440,1024,1.99999999604188
1440,1024,1380.00000000349
1440,512,1040.00000000582
720,256,1.00000000325963
720,256,1.00000000325963
720,256,1.00000000325963
720,256,0
720,256,0
720,256,0
720,256,23.0000000016298
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
360,256,360
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
5,512,0
3,32,0.99999999278225
3,32,1.00000000325963
3,32,0.99999999278225
5,512,1.00000000325963
5,512,2.99999999930151
3,32,0
3,32,0
120,32,0
120,32,4.00000000256114
120,32,4.99999999534339
120,32,4.00000000256114
120,32,4.99999999534339
120,32,15.0000000069849
120,32,11.0000000044238
120,32,4.99999999534339
120,32,0.99999999278225
5,512,3.99999999208376
720,256,37.0000000053551
120,32,15.9999999997672
360,256,116.000000000931
3,32,0.99999999278225
120,32,0
3,32,1.00000000325963
120,32,0
120,32,26.9999999937136
3,32,0
3,32,1.00000000325963
3,32,0
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
120,32,4.00000000256114
3,32,1.00000000325963
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
3,32,0
1,32,0
3,512,0
10,256,0.99999999278225
3,512,0
10,256,1.00000000325963
15,128,0
3,32,0
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
15,32,0
3,32,0
15,32,0
15,32,0
15,32,0
5,512,2.00000000651926
15,32,1.00000000325963
15,128,1.00000000325963
15,32,0
15,128,1.99999999604188
15,128,4.00000000256114
5,256,1.00000000325963
5,256,2.00000000651926
10,256,1.99999999604188
5,512,1.00000000325963
5,512,0.99999999278225
5,512,1.00000000325963
15,32,1.00000000325963
15,32,14.9999999965075
15,32,0
3,32,0
15,32,5.00000000582077
15,32,2.99999999930151
3,32,0
15,32,1.00000000325963
5,128,0
15,32,13.0000000004657
5,128,0.99999999278225
5,128,2.99999999930151
15,32,10.0000000011642
15,32,15.0000000069849
5,256,1.00000000325963
5,256,1.99999999604188
5,256,1.99999999604188
5,512,2.99999999930151
5,512,0
5,512,1.00000000325963
15,32,0
360,256,360
15,32,1.00000000325963
15,32,0
15,32,0
15,32,14.9999999965075
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,64,2.00000000651926
15,32,0
15,64,5.99999999860302
15,32,0
15,64,0
15,64,4.99999999534339
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,128,1.00000000325963
9,256,1.00000000325963
15,64,2.99999999930151
15,64,0.99999999278225
15,32,5.99999999860302
9,256,1.00000000325963
9,256,0
9,256,0.99999999278225
120,32,1.00000000325963
15,32,1.00000000325963
15,32,4.99999999534339
9,128,0.99999999278225
120,32,4.00000000256114
9,256,1.00000000325963
9,256,2.00000000651926
15,32,0.99999999278225
15,32,0
360,256,360
15,32,7.9999999946449
15,32,5.99999999860302
5,32,1.00000000325963
15,32,4.00000000256114
15,32,2.99999999930151
5,32,0.99999999278225
9,256,7.00000000186265
15,32,1.00000000325963
15,32,1.00000000325963
5,128,1.00000000325963
5,256,1.00000000325963
15,128,2.99999999930151
15,128,8.99999999790452
5,512,1.00000000325963
15,128,0.99999999278225
5,32,4.99999999534339
15,32,11.0000000044238
50,32,12.0000000076834
1440,1024,1440
15,128,2.99999999930151
10,256,1.99999999604188
5,512,1.00000000325963
15,128,1.99999999604188
15,32,0.99999999278225
15,32,0
15,32,0
15,32,14.9999999965075
720,256,720
15,32,1.00000000325963
15,32,13.0000000004657
15,32,0.99999999278225
120,32,12.0000000076834
15,32,1.00000000325963
120,32,85.0000000046566
15,32,0
15,32,0.99999999278225
15,32,0
5,32,1.00000000325963
15,32,1.00000000325963
15,128,1.00000000325963
15,128,1.00000000325963
10,256,1.00000000325963
10,256,1.00000000325963
15,32,0
5,128,0
5,256,0
5,512,0.99999999278225
15,32,0.99999999278225
120,32,4.99999999534339
15,32,0
30,32,11.0000000044238
120,32,40.9999999974389
15,128,1.00000000325963
10,256,0
5,512,0
15,128,0
15,128,0.99999999278225
15,32,2.99999999930151
15,32,0
15,32,0
10,256,0
10,256,1.00000000325963
15,32,1.99999999604188
15,32,0
15,32,0
15,32,2.00000000651926
15,32,0.99999999278225
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0.99999999278225
15,32,0
15,32,1.00000000325963
15,32,0
15,32,1.00000000325963
15,32,0
30,32,17.999999995809
15,32,0
15,32,0
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
5,32,0.99999999278225
15,32,0.99999999278225
15,32,1.00000000325963
5,32,4.99999999534339
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,32,0
15,32,0
15,32,0
15,32,0.99999999278225
15,32,0
15,128,0
15,128,2.00000000651926
15,128,6.0000000090804
4,512,1.99999999604188
9,256,1.00000000325963
4,512,2.00000000651926
4,512,1.00000000325963
4,512,0
9,256,0.99999999278225
9,256,1.00000000325963
9,256,4.00000000256114
15,128,0.99999999278225
15,128,2.00000000651926
15,128,6.99999999138527
15,64,2.00000000651926
15,32,1.99999999604188
15,32,2.00000000651926
15,32,1.99999999604188
15,32,1.99999999604188
15,32,2.00000000651926
15,64,2.99999999930151
15,128,2.99999999930151
15,64,4.00000000256114
15,64,0
15,32,14.9999999965075
15,32,1.00000000325963
15,32,0
15,32,1.00000000325963
15,32,2.00000000651926
15,32,1.99999999604188
15,32,1.99999999604188
15,32,0
15,32,0
15,32,14.9999999965075
15,32,14.9999999965075
15,32,0
15,32,1.00000000325963
15,32,1.00000000325963
15,32,0
15,32,0
15,32,1.00000000325963
15,32,0
15,32,0
15,32,14.9999999965075
15,32,14.9999999965075
15,32,14.9999999965075
15,32,14.9999999965075
3,32,0
3,32,0
3,32,0
3,32,1.00000000325963
5,32,1.00000000325963
5,32,0
5,32,0.99999999278225
360,256,360
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0.99999999278225
5,128,1.00000000325963
5,128,1.00000000325963
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0
5,128,0
5,128,0
5,128,1.00000000325963
5,128,0
5,128,1.00000000325963
5,128,0
5,128,0
5,128,0
5,128,0
